"kwhTotal","dollars","chargeTimeHrs","distance","managerVehicle","facilityType","target"
"3.42","0.0","3.037777778","32.8745456","1","1","1.0"
"2.89","0.0","1.826666667","32.8745456","1","1","1.0"
"6.68","0.0","2.734444444","32.8745456","1","1","1.0"
"1.07","0.0","0.433611111","32.8745456","1","1","1.0"
"6.71","0.0","2.617777778","32.8745456","1","1","1.0"
"6.65","0.0","3.528055556","32.8745456","1","1","1.0"
"6.73","0.0","2.151111111","32.8745456","1","1","1.0"
"6.75","0.0","2.288611111","32.8745456","1","1","1.0"
"6.73","0.0","2.521111111","32.8745456","1","1","1.0"
"2.06","0.0","0.701944444","32.8745456","1","1","1.0"
"6.72","0.0","2.1225","32.8745456","1","1","1.0"
"6.43","0.0","2.013611111","32.8745456","1","1","1.0"
"1.43","0.0","2.553611111","32.8745456","1","1","1.0"
"6.43","0.0","2.000833333","32.8745456","1","1","1.0"
"6.62","0.0","2.223611111","32.8745456","1","1","1.0"
"0.94","0.0","0.321111111","32.8745456","1","1","1.0"
"6.2","0.0","1.909166667","32.8745456","1","1","1.0"
"1.12","0.0","1.999166667","32.8745456","1","1","1.0"
"7.41","0.0","2.481666667","5.135871","0","1","1.0"
"1.54","0.0","1.0025","5.135871","0","1","1.0"
"3.71","0.0","1.400833333","5.135871","0","1","1.0"
"3.22","0.0","1.204722222","5.135871","0","1","1.0"
"3.47","0.0","1.38","5.135871","0","1","1.0"
"1.92","0.0","1.160833333","5.135871","0","1","1.0"
"4.13","0.0","1.708055556","5.135871","0","1","1.0"
"1.11","0.0","1.098333333","5.135871","0","1","1.0"
"3.83","0.0","1.565","5.135871","0","1","1.0"
"2.53","0.0","1.161944444","5.135871","0","1","1.0"
"3.98","0.0","1.537777778","5.135871","0","1","1.0"
"2.39","0.0","0.974166667","5.135871","0","1","1.0"
"4.73","0.0","1.741944444","5.135871","0","1","1.0"
"5.5","0.0","3.343888889","5.135871","0","1","1.0"
"7.56","0.0","3.233888889","5.135871","0","1","1.0"
"0.0","0.0","0.037222222","32.8745456","0","1","1.0"
"6.82","0.0","2.712777778","5.135871","0","1","1.0"
"8.58","0.0","3.32","5.135871","0","1","1.0"
"8.51","0.0","3.569166667","5.135871","0","1","1.0"
"6.82","0.0","2.116111111","5.135871","0","1","1.0"
"5.11","0.0","2.114722222","5.135871","0","1","1.0"
"7.66","0.0","2.611388889","5.135871","0","1","1.0"
"6.68","0.0","3.323055556","5.135871","0","1","1.0"
"7.67","0.0","3.676944444","5.135871","0","1","1.0"
"5.31","0.0","1.841944444","5.135871","0","1","1.0"
"2.45","0.0","1.461388889","5.135871","0","1","1.0"
"7.34","0.0","3.374444444","5.135871","0","1","1.0"
"5.25","0.0","3.729166667","5.135871","0","1","1.0"
"5.5","0.0","2.090555556","5.135871","0","1","1.0"
"8.98","0.0","3.219166667","5.135871","0","1","1.0"
"6.14","0.0","3.697222222","5.135871","0","1","1.0"
"7.63","0.0","2.533611111","5.135871","0","1","1.0"
"5.51","0.0","2.504444444","5.135871","0","1","1.0"
"3.48","0.0","1.420555556","5.135871","0","1","1.0"
"4.92","0.0","3.604444444","5.135871","0","1","1.0"
"3.74","0.0","2.7025","5.135871","0","1","1.0"
"5.42","0.0","1.985833333","5.135871","0","1","1.0"
"3.13","0.0","2.069444444","5.135871","0","1","1.0"
"3.63","0.0","2.354166667","5.135871","0","1","1.0"
"5.87","0.0","2.578888889","5.135871","0","1","1.0"
"8.23","0.0","2.894166667","5.135871","0","1","1.0"
"5.52","0.0","2.900277778","5.135871","0","1","1.0"
"4.75","0.0","2.053055556","5.135871","0","1","1.0"
"6.23","0.5","4.071388889","5.135871","0","1","1.0"
"3.59","0.0","1.601944444","5.135871","0","1","1.0"
"4.19","0.0","3.071111111","5.135871","0","1","1.0"
"4.94","0.0","2.260277778","5.135871","0","1","1.0"
"8.27","0.0","2.746111111","5.135871","0","1","1.0"
"5.26","0.0","2.866111111","5.135871","0","1","1.0"
"7.39","0.0","2.806111111","5.135871","0","1","1.0"
"6.65","0.0","2.923333333","5.135871","0","1","1.0"
"5.27","0.0","2.665555556","5.135871","0","1","1.0"
"3.49","0.0","3.47","5.135871","0","1","1.0"
"4.03","0.0","1.513888889","5.135871","0","1","1.0"
"4.84","0.0","1.748055556","5.135871","0","1","1.0"
"2.8","0.0","2.745833333","5.135871","0","1","1.0"
"6.1","0.0","2.599722222","5.135871","0","1","1.0"
"4.33","0.0","2.468055556","5.135871","0","1","1.0"
"2.52","0.0","1.336666667","5.135871","0","1","1.0"
"2.52","0.0","1.485555556","5.135871","0","1","1.0"
"5.0","0.0","2.013611111","5.135871","0","1","1.0"
"5.14","0.0","2.108888889","5.135871","0","1","1.0"
"6.49","0.0","2.808888889","5.135871","0","1","1.0"
"6.54","0.0","3.823055556","5.135871","0","1","1.0"
"4.08","0.0","2.531944444","5.135871","0","1","1.0"
"5.97","0.0","2.249722222","5.135871","0","1","1.0"
"3.56","0.0","1.135833333","5.135871","0","1","1.0"
"3.34","0.0","1.488055556","5.135871","0","1","1.0"
"4.33","0.0","2.586666667","5.135871","0","1","1.0"
"5.16","0.0","3.871388889","5.135871","0","1","1.0"
"8.29","0.0","3.913888889","5.135871","0","1","1.0"
"5.83","0.0","2.703055556","5.135871","0","1","1.0"
"4.38","0.0","2.901111111","5.135871","0","1","1.0"
"5.86","0.0","2.783055556","5.135871","0","1","1.0"
"6.47","0.0","3.208888889","5.135871","0","1","1.0"
"3.35","0.0","2.257777778","5.135871","0","1","1.0"
"2.21","0.0","1.249722222","5.135871","0","1","1.0"
"4.31","0.0","1.727222222","5.135871","0","1","1.0"
"4.11","0.0","2.762777778","5.135871","0","1","1.0"
"6.89","0.0","2.592777778","5.135871","0","1","1.0"
"4.5","0.0","2.511111111","5.135871","0","1","1.0"
"4.77","0.0","2.712777778","5.135871","0","1","1.0"
"4.74","0.0","2.048333333","5.135871","0","1","1.0"
"3.39","0.0","2.073888889","5.135871","0","1","1.0"
"5.58","0.0","2.626944444","5.135871","0","1","1.0"
"3.9","0.0","2.685555556","5.135871","0","1","1.0"
"2.99","0.0","1.5525","5.135871","0","1","1.0"
"4.0","0.0","2.841111111","5.135871","0","1","1.0"
"3.17","0.0","2.091666667","5.135871","0","1","1.0"
"5.83","0.0","1.908611111","5.135871","0","1","1.0"
"4.55","0.0","3.267222222","5.135871","0","1","1.0"
"4.43","0.0","2.452222222","5.135871","0","1","1.0"
"2.53","0.0","1.027777778","5.135871","0","1","1.0"
"5.47","0.0","1.711666667","5.135871","0","1","1.0"
"2.77","0.0","2.117222222","5.135871","0","1","1.0"
"7.64","0.0","2.912777778","5.135871","0","1","1.0"
"6.74","0.0","3.857222222","5.135871","0","1","1.0"
"4.3","0.0","1.995555556","5.135871","0","1","1.0"
"4.11","0.0","1.734166667","5.135871","0","1","1.0"
"6.43","0.0","2.820833333","5.135871","0","1","1.0"
"3.79","0.0","1.670555556","5.135871","0","1","1.0"
"4.77","0.0","2.289166667","5.135871","0","1","1.0"
"6.0","0.0","2.241388889","5.135871","0","1","1.0"
"1.0","0.0","0.791944444","5.135871","0","1","1.0"
"3.22","0.0","1.711111111","5.135871","0","1","1.0"
"2.44","0.0","0.813611111","5.135871","0","1","1.0"
"3.19","0.0","1.518611111","5.135871","0","1","1.0"
"3.34","0.0","1.176944444","5.135871","0","1","1.0"
"3.7","0.0","1.497777778","5.135871","0","1","1.0"
"3.6","0.0","1.363055556","5.135871","0","1","1.0"
"4.24","0.0","2.265833333","5.135871","0","1","1.0"
"4.37","0.0","1.717777778","5.135871","0","1","1.0"
"4.6","0.0","2.836666667","5.135871","0","1","1.0"
"3.34","0.0","1.138611111","5.135871","0","1","1.0"
"4.69","0.0","1.840833333","5.135871","0","1","1.0"
"3.39","0.0","1.216388889","5.135871","0","1","1.0"
"5.67","0.0","2.357777778","5.135871","0","1","1.0"
"6.06","0.0","1.935277778","5.135871","0","1","1.0"
"6.0","0.0","2.239444444","5.135871","0","1","1.0"
"6.85","0.0","2.408055556","5.135871","0","1","1.0"
"5.88","0.0","2.220555556","5.135871","0","1","1.0"
"3.73","0.0","1.380555556","5.135871","0","1","1.0"
"3.04","0.0","1.678611111","5.135871","0","1","1.0"
"2.86","0.0","2.589722222","5.135871","0","1","1.0"
"7.69","0.0","2.420555556","5.135871","0","1","1.0"
"3.74","0.0","2.081666667","5.135871","0","1","1.0"
"2.88","0.0","0.923055556","5.135871","0","1","1.0"
"3.82","0.0","2.014444444","5.135871","0","1","1.0"
"1.41","0.0","0.844722222","5.135871","0","1","1.0"
"2.86","0.0","1.14","5.135871","0","1","1.0"
"3.43","0.0","1.271111111","5.135871","0","1","1.0"
"2.69","0.0","1.169722222","5.135871","0","1","1.0"
"1.85","0.0","0.731944444","5.135871","0","1","1.0"
"2.24","0.0","1.318888889","5.135871","0","1","1.0"
"2.27","0.0","1.611944444","5.135871","0","1","1.0"
"4.76","0.0","2.108888889","5.135871","0","1","1.0"
"3.51","0.0","1.290833333","5.135871","0","1","1.0"
"1.2","0.0","1.745","5.135871","0","1","1.0"
"1.4","0.0","1.215","5.135871","0","1","1.0"
"2.81","0.0","1.696388889","5.135871","0","1","1.0"
"1.27","0.0","1.328333333","5.135871","0","1","1.0"
"4.57","0.0","2.006944444","5.135871","0","1","1.0"
"2.93","0.0","1.171388889","5.135871","0","1","1.0"
"4.22","0.0","1.980833333","5.135871","0","1","1.0"
"2.71","0.0","1.075277778","5.135871","0","1","1.0"
"3.5","0.0","1.320277778","5.135871","0","1","1.0"
"4.93","0.0","2.255","5.135871","0","1","1.0"
"1.08","0.0","3.427777778","5.135871","0","1","1.0"
"3.51","0.0","2.438888889","5.135871","0","1","1.0"
"2.3","0.0","0.73","5.135871","0","1","1.0"
"2.99","0.0","1.351388889","5.135871","0","1","1.0"
"2.68","0.0","1.1025","5.135871","0","1","1.0"
"5.6","0.0","2.141388889","5.135871","0","1","1.0"
"2.93","0.0","0.947777778","5.135871","0","1","1.0"
"2.9","0.0","1.405555556","5.135871","0","1","1.0"
"0.0","0.0","0.0175","32.8745456","0","1","1.0"
"4.72","0.0","2.078333333","5.135871","0","1","1.0"
"2.5","0.0","1.301666667","5.135871","0","1","1.0"
"6.08","0.0","2.995","5.135871","0","1","1.0"
"6.55","0.0","3.151944444","5.135871","0","1","1.0"
"6.41","0.0","2.186666667","19.1037002","0","3","1.0"
"6.49","1.33","5.386666667","19.1037002","0","3","1.0"
"0.0","0.0","0.028888889","32.8745456","0","3","0.0"
"0.0","0.0","0.472777778","32.8745456","0","3","1.0"
"5.96","0.83","4.888611111","19.5069888","0","3","0.0"
"6.52","0.0","2.205833333","21.090316","0","3","1.0"
"6.85","0.0","2.356944444","21.090316","0","3","0.0"
"0.0","0.0","0.021388889","32.8745456","0","3","0.0"
"6.69","0.0","2.345833333","21.090316","0","3","0.0"
"6.47","0.0","2.354722222","21.090316","0","3","1.0"
"0.0","0.0","0.021944444","32.8745456","0","3","1.0"
"6.88","0.0","3.149722222","21.090316","0","3","0.0"
"6.83","0.0","2.312777778","14.9564766","0","3","1.0"
"5.55","0.0","1.851388889","21.090316","0","3","1.0"
"6.68","0.0","2.329722222","14.9564766","0","3","1.0"
"6.84","0.0","2.670833333","32.8745456","1","2","0.0"
"6.8","0.0","2.780833333","32.8745456","1","2","0.0"
"6.75","0.0","3.141944444","32.8745456","1","2","0.0"
"6.94","0.0","2.845","32.8745456","1","2","0.0"
"6.83","0.0","2.625833333","32.8745456","1","2","0.0"
"6.58","0.92","4.956388889","32.8745456","1","2","0.0"
"4.64","0.0","1.530555556","32.8745456","1","2","0.0"
"6.86","0.0","2.406666667","32.8745456","1","2","0.0"
"6.76","2.17","6.192222222","32.8745456","1","2","0.0"
"6.84","0.0","2.961666667","32.8745456","1","2","0.0"
"6.73","0.0","2.8675","32.8745456","1","2","0.0"
"6.83","1.58","5.653055556","32.8745456","1","2","0.0"
"6.77","0.0","3.149722222","32.8745456","1","2","0.0"
"6.65","0.0","2.675277778","32.8745456","1","2","0.0"
"6.68","0.0","3.253333333","32.8745456","1","2","0.0"
"6.86","0.0","2.404166667","40.934725","0","1","1.0"
"0.0","0.0","0.025277778","32.8745456","0","1","1.0"
"6.06","0.0","1.991666667","32.8745456","0","3","0.0"
"4.24","0.0","1.396666667","32.8745456","0","3","0.0"
"5.86","0.0","2.522222222","32.8745456","0","3","0.0"
"6.46","0.0","2.378611111","32.8745456","0","3","0.0"
"13.94","0.0","3.776388889","23.3540762","0","3","0.0"
"12.35","0.0","3.218611111","23.3540762","0","3","0.0"
"5.87","0.0","3.384166667","23.3540762","0","3","0.0"
"6.59","0.0","2.165555556","23.3540762","0","3","0.0"
"12.26","4.67","8.710833333","23.3540762","0","3","1.0"
"6.43","0.0","1.955","23.5423604","0","3","0.0"
"6.58","0.0","3.061944444","23.5423604","0","3","0.0"
"12.99","0.0","2.766388889","23.5423604","0","3","0.0"
"15.52","0.0","3.9375","23.5423604","0","3","0.0"
"20.38","0.5","4.375","23.5423604","0","3","0.0"
"6.88","0.5","4.297222222","23.5423604","0","3","0.0"
"14.58","0.0","3.836388889","23.5423604","0","3","0.0"
"13.23","0.0","2.558888889","23.5423604","0","3","0.0"
"13.74","0.0","3.986388889","23.5423604","0","3","0.0"
"17.48","0.75","4.779722222","23.5423604","0","3","0.0"
"13.81","0.0","3.609166667","23.5423604","0","3","0.0"
"16.45","0.0","3.393888889","23.5423604","0","3","0.0"
"15.06","0.0","3.534722222","23.5423604","0","3","0.0"
"12.33","0.0","3.943888889","23.5423604","0","3","0.0"
"11.1","0.0","3.934166667","23.5423604","0","3","0.0"
"15.87","0.0","3.975","23.5423604","0","3","0.0"
"13.04","0.5","4.395277778","23.5423604","0","3","0.0"
"16.02","0.0","3.35","23.5423604","0","3","0.0"
"16.5","0.0","3.338055556","23.5423604","0","3","0.0"
"12.6","0.0","3.9925","23.5423604","0","3","0.0"
"14.98","0.0","3.569722222","23.5423604","0","3","0.0"
"15.6","0.0","3.133611111","23.5423604","0","3","0.0"
"14.08","0.0","3.055833333","23.5423604","0","3","0.0"
"17.97","0.58","4.611388889","23.5423604","0","3","0.0"
"13.8","2.83","6.905833333","23.5423604","0","3","0.0"
"7.02","0.0","3.934722222","23.5423604","0","3","0.0"
"18.07","0.5","4.133611111","23.5423604","0","3","0.0"
"13.6","0.0","3.584722222","23.5423604","0","3","0.0"
"14.23","0.5","4.008333333","23.5423604","0","3","0.0"
"15.21","0.0","3.834166667","23.5423604","0","3","0.0"
"14.94","0.0","3.860555556","23.5423604","0","3","0.0"
"12.37","0.5","4.421944444","23.5423604","0","3","0.0"
"9.67","0.0","1.781388889","23.5423604","0","3","0.0"
"16.19","0.0","2.9575","23.5423604","0","3","0.0"
"6.92","0.0","3.194166667","23.5423604","0","3","0.0"
"14.05","0.0","3.828055556","23.5423604","0","3","0.0"
"7.06","0.5","4.343333333","23.5423604","0","3","0.0"
"13.41","0.5","4.566388889","23.5423604","0","3","0.0"
"14.83","0.0","2.880833333","23.5423604","0","3","0.0"
"12.54","0.0","3.0775","23.5423604","0","3","0.0"
"16.76","0.0","3.724166667","23.5423604","0","3","0.0"
"7.98","0.0","3.323888889","23.5423604","0","3","0.0"
"13.24","1.42","5.496666667","23.5423604","0","3","0.0"
"14.77","0.0","2.827222222","23.5423604","0","3","0.0"
"18.58","0.5","4.179166667","23.5423604","0","3","0.0"
"14.51","0.5","4.135555556","23.5423604","0","3","0.0"
"8.32","0.0","2.9175","19.757413","1","3","1.0"
"6.23","0.0","2.32","19.3541244","1","3","1.0"
"6.6","0.0","2.345555556","19.3541244","1","3","1.0"
"6.08","0.0","2.1525","19.3541244","1","3","1.0"
"5.68","0.0","1.948611111","19.3541244","1","3","1.0"
"5.85","0.0","2.455833333","19.3541244","1","3","1.0"
"6.22","0.0","2.204722222","19.3541244","1","3","1.0"
"5.76","0.0","2.283055556","19.3541244","1","3","1.0"
"5.72","0.0","2.123055556","19.3541244","1","3","1.0"
"8.17","0.0","2.740833333","19.757413","1","3","1.0"
"6.6","0.0","2.306111111","19.3541244","1","3","0.0"
"6.0","0.0","2.098333333","19.3541244","1","3","1.0"
"5.97","0.0","2.098333333","19.3541244","1","3","0.0"
"5.96","0.0","2.3475","19.3541244","1","3","1.0"
"6.12","0.0","2.258055556","19.3541244","1","3","0.0"
"2.72","0.0","2.946111111","19.3541244","1","3","1.0"
"5.58","0.0","1.944444444","19.3541244","1","3","1.0"
"5.62","0.0","1.962777778","19.3541244","1","3","1.0"
"6.76","0.0","2.350277778","19.3541244","1","3","1.0"
"5.97","0.0","2.076388889","19.3541244","1","3","1.0"
"5.56","0.0","1.9125","19.3541244","1","3","1.0"
"5.79","0.0","1.981666667","19.3541244","1","3","1.0"
"5.65","0.0","1.945555556","19.3541244","1","3","1.0"
"5.66","0.0","2.018333333","19.3541244","1","3","1.0"
"3.25","0.0","3.562222222","19.3541244","1","3","0.0"
"6.89","0.0","2.461388889","19.3541244","1","3","1.0"
"5.89","0.0","2.068333333","19.3541244","1","3","1.0"
"5.54","0.0","2.577777778","19.3541244","1","3","1.0"
"5.37","0.0","1.866666667","19.3541244","1","3","1.0"
"5.81","0.0","2.147777778","19.3541244","1","3","1.0"
"2.86","0.0","3.173055556","19.3541244","1","3","0.0"
"5.57","0.0","2.118611111","19.3541244","1","3","1.0"
"5.52","0.0","1.948888889","19.3541244","1","3","1.0"
"2.02","0.0","0.726666667","19.3541244","1","3","1.0"
"5.33","0.0","1.825","19.3541244","1","3","1.0"
"5.58","0.0","1.919722222","19.3541244","1","3","1.0"
"5.52","0.0","2.325277778","19.3541244","1","3","1.0"
"5.7","0.0","2.031944444","19.3541244","1","3","1.0"
"5.64","0.0","2.025","19.3541244","1","3","1.0"
"5.89","0.0","2.475277778","19.3541244","1","3","1.0"
"5.89","0.0","2.103333333","19.3541244","1","3","1.0"
"6.99","0.0","2.690277778","19.3541244","1","3","1.0"
"5.57","0.0","2.3475","19.3541244","1","3","1.0"
"5.74","0.0","2.046666667","19.3541244","1","3","1.0"
"5.76","0.0","2.062777778","19.3541244","1","3","1.0"
"5.44","0.0","1.920833333","19.3541244","1","3","1.0"
"5.66","0.0","1.964166667","19.3541244","1","3","1.0"
"6.29","0.0","2.229444444","19.3541244","1","3","1.0"
"5.78","0.0","2.003888889","19.3541244","1","3","1.0"
"5.35","0.0","1.9","19.3541244","1","3","1.0"
"5.54","0.0","2.318611111","19.3541244","1","3","1.0"
"5.7","0.0","1.999166667","19.3541244","1","3","1.0"
"6.12","0.0","2.569444444","21.3568966","1","1","1.0"
"6.89","0.0","2.470277778","21.3568966","1","1","1.0"
"6.59","0.0","2.335833333","21.3568966","1","1","1.0"
"6.5","0.0","2.9325","21.3568966","1","1","1.0"
"6.41","0.0","2.343611111","21.3568966","1","1","1.0"
"6.74","0.0","2.524722222","21.3568966","1","1","1.0"
"8.26","0.0","3.224722222","21.3568966","1","1","1.0"
"6.87","0.0","2.437777778","21.3568966","1","1","1.0"
"6.81","0.0","3.194722222","21.3568966","1","1","1.0"
"6.5","0.0","3.432777778","21.3568966","1","1","1.0"
"5.49","0.0","1.888611111","19.3541244","1","3","1.0"
"6.58","0.0","3.252222222","21.3568966","1","1","1.0"
"6.58","0.0","2.352222222","21.3568966","1","1","1.0"
"6.82","0.0","2.496388889","21.3568966","1","1","1.0"
"6.7","0.0","2.466944444","21.3568966","1","1","1.0"
"6.5","0.0","2.279444444","21.3568966","1","1","1.0"
"6.61","0.0","3.520555556","21.3568966","1","1","1.0"
"6.72","0.0","2.724444444","21.3568966","1","1","1.0"
"6.76","0.0","2.292222222","21.3568966","1","1","1.0"
"6.74","0.0","2.796944444","21.3568966","1","1","1.0"
"6.7","0.0","2.398611111","21.3568966","1","1","1.0"
"6.61","0.0","2.47","21.3568966","1","1","1.0"
"6.77","0.0","3.203055556","21.3568966","1","1","1.0"
"1.21","0.0","1.258333333","19.3541244","1","3","1.0"
"5.5","0.0","1.908888889","19.3541244","1","3","1.0"
"2.82","0.0","1.043333333","19.3541244","1","3","0.0"
"5.42","0.0","2.684444444","19.3541244","1","3","1.0"
"7.25","0.0","2.504444444","21.3568966","1","1","1.0"
"6.34","0.0","2.3525","21.3568966","1","1","1.0"
"6.86","0.0","2.485833333","21.3568966","1","1","1.0"
"6.5","0.0","2.444166667","21.3568966","1","1","1.0"
"6.83","0.0","2.671111111","21.3568966","1","1","1.0"
"6.78","0.0","2.43","21.3568966","1","1","1.0"
"6.99","0.0","3.245555556","21.3568966","1","1","1.0"
"6.58","0.0","2.748611111","21.3568966","1","1","1.0"
"6.51","0.0","3.304444444","21.3568966","1","1","1.0"
"6.52","0.0","2.496111111","21.3568966","1","1","1.0"
"6.88","0.0","3.149722222","19.3541244","1","3","0.0"
"5.9","0.0","2.169166667","19.3541244","1","3","1.0"
"5.58","0.0","1.983055556","19.3541244","1","3","1.0"
"5.76","0.0","1.992222222","19.3541244","1","3","1.0"
"6.63","0.0","2.303055556","19.3541244","1","3","1.0"
"5.83","0.0","2.113055556","19.3541244","1","3","1.0"
"5.54","0.0","3.115555556","19.3541244","1","3","1.0"
"5.83","0.0","2.080277778","19.3541244","1","3","1.0"
"3.02","0.0","3.631111111","19.3541244","1","3","1.0"
"5.93","0.0","2.070833333","19.3541244","1","3","1.0"
"6.9","0.0","2.438055556","31.5938402","0","2","1.0"
"6.6","0.0","2.054166667","31.5938402","0","2","1.0"
"6.94","0.0","2.713333333","31.5938402","0","2","1.0"
"6.84","0.0","3.667777778","31.5938402","0","2","1.0"
"6.94","0.0","3.165555556","31.5938402","0","2","1.0"
"7.03","0.0","2.868611111","31.5938402","0","2","1.0"
"6.96","0.0","2.539722222","31.5938402","0","2","1.0"
"7.06","0.0","2.821666667","31.5938402","0","2","1.0"
"7.01","0.0","3.290833333","31.5938402","0","2","1.0"
"6.86","0.0","2.776111111","31.5938402","0","2","1.0"
"6.66","0.0","2.636111111","31.5938402","0","2","1.0"
"6.95","0.0","2.550833333","31.5938402","0","2","1.0"
"2.83","0.0","2.458611111","31.5938402","0","2","1.0"
"6.8","0.0","2.919444444","31.5938402","0","2","1.0"
"6.92","0.0","3.959444444","31.5938402","0","2","1.0"
"6.95","0.0","3.218888889","31.5938402","0","2","1.0"
"6.9","0.0","2.934166667","31.5938402","0","2","1.0"
"6.9","0.0","3.335277778","31.5938402","0","2","1.0"
"6.92","0.0","2.280555556","31.5938402","0","2","1.0"
"7.02","0.0","3.631666667","31.5938402","0","2","1.0"
"0.0","0.0","3.59","32.8745456","0","2","1.0"
"7.06","0.0","2.916111111","31.5938402","0","2","1.0"
"6.2","0.5","4.213055556","31.5938402","0","2","1.0"
"6.25","0.0","1.997222222","31.5938402","0","2","1.0"
"7.01","0.0","3.929444444","31.5938402","0","2","1.0"
"6.83","0.0","3.775277778","31.5938402","0","2","1.0"
"6.85","0.0","3.025833333","31.5938402","0","2","1.0"
"6.92","0.5","4.316666667","31.5938402","0","2","1.0"
"6.97","0.0","3.98","31.5938402","0","2","1.0"
"6.87","0.0","3.881666667","31.5938402","0","2","1.0"
"6.91","0.0","3.133888889","31.5938402","0","2","1.0"
"7.17","4.0","6.508611111","31.5938402","0","2","1.0"
"6.99","0.0","2.406944444","31.5938402","0","2","1.0"
"6.6","0.0","2.9325","31.5938402","0","2","1.0"
"6.31","0.0","2.01","31.5938402","0","2","1.0"
"5.04","0.0","1.631388889","31.5938402","0","2","1.0"
"7.06","0.0","2.8","31.5938402","0","2","1.0"
"7.01","0.0","2.910555556","31.5938402","0","2","1.0"
"7.07","0.0","2.916944444","31.5938402","0","2","1.0"
"7.1","0.0","3.903611111","31.5938402","0","2","0.0"
"1.89","0.0","0.637777778","31.5938402","0","2","0.0"
"1.42","0.0","0.480277778","31.5938402","0","2","0.0"
"6.85","0.0","2.498333333","31.5938402","0","2","1.0"
"6.74","0.0","2.174444444","31.5938402","0","2","1.0"
"6.93","0.0","3.244722222","31.5938402","0","2","0.0"
"7.03","0.0","3.080833333","31.5938402","0","2","0.0"
"6.93","0.0","3.545","31.5938402","0","2","0.0"
"6.19","0.0","2.466944444","31.5938402","0","2","1.0"
"7.19","0.0","3.775","31.5938402","0","2","1.0"
"7.08","0.0","3.443055556","31.5938402","0","2","0.0"
"7.12","0.0","2.761388889","31.5938402","0","2","1.0"
"7.15","0.0","3.788333333","31.5938402","0","2","1.0"
"6.02","0.0","1.898888889","29.9968422","0","3","1.0"
"3.52","0.0","3.023333333","31.5938402","0","2","0.0"
"7.08","0.0","3.581388889","31.5938402","0","2","0.0"
"7.12","0.0","2.952777778","31.5938402","0","2","0.0"
"7.0","0.0","3.3275","31.5938402","0","2","1.0"
"6.9","0.0","2.890833333","31.5938402","0","2","1.0"
"7.12","0.67","4.351111111","31.5938402","0","2","0.0"
"6.98","0.0","3.650555556","31.5938402","0","2","0.0"
"7.05","0.0","3.793888889","31.5938402","0","2","0.0"
"5.96","0.0","1.822222222","31.5938402","0","2","1.0"
"7.28","0.0","3.240555556","34.3118438","1","2","1.0"
"6.98","0.0","3.186111111","34.3118438","1","2","1.0"
"7.07","0.0","2.703611111","34.3118438","1","2","1.0"
"7.04","0.0","2.713333333","34.3118438","1","2","1.0"
"6.92","0.0","3.197222222","34.3118438","1","2","1.0"
"6.91","0.0","2.908055556","34.3118438","1","2","0.0"
"7.0","0.0","2.455277778","34.3118438","1","2","1.0"
"6.99","0.0","2.900833333","34.3118438","1","2","0.0"
"6.83","0.0","3.058333333","34.3118438","1","2","1.0"
"7.05","0.0","2.327222222","34.3118438","1","2","1.0"
"4.62","0.0","1.487222222","34.3118438","1","2","1.0"
"6.84","0.0","3.11","34.3118438","1","2","1.0"
"6.95","0.0","3.224444444","34.3118438","1","2","1.0"
"7.38","0.0","2.955","34.3118438","1","2","1.0"
"6.77","0.0","3.241666667","34.3118438","1","2","0.0"
"6.87","0.0","2.711666667","34.3118438","1","2","0.0"
"5.69","0.0","1.827777778","34.3118438","1","2","0.0"
"6.78","0.0","3.164722222","34.3118438","1","2","0.0"
"7.33","0.5","4.518888889","34.3118438","1","2","1.0"
"7.05","0.0","2.720833333","34.3118438","1","2","0.0"
"6.46","1.17","5.1875","34.3118438","1","2","0.0"
"6.77","0.0","2.364444444","34.3118438","1","2","1.0"
"6.87","0.0","3.554444444","34.3118438","1","2","0.0"
"6.88","0.0","2.826666667","34.3118438","1","2","0.0"
"6.88","0.5","4.141666667","34.3118438","1","2","1.0"
"0.0","0.0","0.019444444","32.8745456","1","2","0.0"
"6.82","0.0","2.444444444","34.3118438","1","2","0.0"
"6.65","0.0","3.73","32.8745456","0","3","1.0"
"7.01","0.67","4.728611111","32.8745456","0","3","1.0"
"6.91","0.0","3.382777778","32.8745456","1","2","1.0"
"6.9","1.0","5.006388889","32.8745456","1","2","1.0"
"6.82","0.0","3.065","32.8745456","1","2","1.0"
"6.98","0.0","2.896666667","32.8745456","1","2","1.0"
"6.85","0.0","2.975555556","32.8745456","1","2","1.0"
"6.92","0.0","2.605","32.8745456","1","2","1.0"
"6.59","0.0","2.215833333","32.8745456","1","2","1.0"
"6.72","0.0","2.816666667","32.8745456","1","2","1.0"
"6.65","0.0","2.621666667","32.8745456","1","2","1.0"
"6.71","0.0","2.484166667","32.8745456","1","2","1.0"
"6.3","0.0","2.274722222","32.8745456","1","2","1.0"
"6.3","0.0","2.246111111","32.8745456","1","2","1.0"
"6.75","0.0","2.423333333","32.8745456","1","2","1.0"
"7.0","0.0","2.408888889","32.8745456","1","2","1.0"
"3.62","0.0","1.229444444","32.8745456","1","2","1.0"
"3.01","0.0","1.293888889","32.8745456","1","2","1.0"
"5.77","0.0","2.231111111","32.8745456","1","2","1.0"
"6.88","0.0","2.440555556","32.8745456","1","2","1.0"
