"sessionId","kwhTotal","dollars","startTime","endTime","chargeTimeHrs","distance","userId","stationId","locationId","managerVehicle","facilityType","Mon","Tues","Wed","Thurs","Fri","Sat","Sun","reportedZip","target"
"2907516","6.66","0.0","9","11","2.059722222","32.8745456","98345808","369001","493904","1","1","0","1","0","0","0","0","0","1","1.0"
"9271119","6.67","0.0","8","11","2.120277778","32.8745456","98345808","369001","493904","1","1","0","0","1","0","0","0","0","1","1.0"
"5012038","2.02","0.0","14","15","1.0575","32.8745456","98345808","369001","493904","1","1","0","0","1","0","0","0","0","1","1.0"
"8439790","6.43","0.0","9","11","1.978611111","32.8745456","98345808","369001","493904","1","1","0","0","0","1","0","0","0","1","1.0"
"2719933","6.43","0.0","10","12","1.986666667","32.8745456","98345808","369001","493904","1","1","0","0","0","0","0","1","0","1","1.0"
"9465310","1.43","0.0","15","17","2.054722222","32.8745456","98345808","369001","493904","1","1","0","0","0","0","0","1","0","1","1.0"
"2742271","6.75","0.0","8","11","2.527777778","32.8745456","98345808","369001","493904","1","1","1","0","0","0","0","0","0","1","1.0"
"8829566","6.72","0.0","9","11","2.212777778","32.8745456","98345808","369001","493904","1","1","0","1","0","0","0","0","0","1","1.0"
"1699262","6.73","0.0","9","12","3.040833333","32.8745456","98345808","369001","493904","1","1","0","0","1","0","0","0","0","1","1.0"
"9916089","6.75","0.0","9","11","2.214166667","32.8745456","98345808","369001","493904","1","1","0","0","0","1","0","0","0","1","1.0"
"4366747","6.76","0.0","9","11","2.159166667","32.8745456","98345808","369001","493904","1","1","0","0","0","0","1","0","0","1","1.0"
"6226885","6.8","0.0","9","13","3.845833333","32.8745456","98345808","369001","493904","1","1","0","0","0","0","0","1","0","1","1.0"
"7858724","6.76","0.0","9","11","2.713888889","32.8745456","98345808","369001","493904","1","1","1","0","0","0","0","0","0","1","1.0"
"7656018","1.08","0.0","15","15","0.386111111","32.8745456","98345808","369001","493904","1","1","1","0","0","0","0","0","0","1","1.0"
"4609649","6.75","0.0","8","11","2.810833333","32.8745456","98345808","369001","493904","1","1","0","1","0","0","0","0","0","1","1.0"
"7464842","0.67","0.0","14","15","1.121111111","32.8745456","98345808","369001","493904","1","1","0","1","0","0","0","0","0","1","1.0"
"7615779","6.44","0.0","8","11","2.114444444","32.8745456","98345808","369001","493904","1","1","0","1","0","0","0","0","0","1","1.0"
"1229156","6.83","0.5","9","13","4.331666667","32.8745456","98345808","369001","493904","1","1","0","0","1","0","0","0","0","1","1.0"
"4650800","1.29","0.0","14","14","0.450555556","32.8745456","98345808","369001","493904","1","1","0","0","1","0","0","0","0","1","1.0"
"8287803","6.7","0.0","9","11","2.066111111","32.8745456","98345808","369001","493904","1","1","0","0","0","1","0","0","0","1","1.0"
"6934825","0.61","0.0","14","14","0.359722222","32.8745456","98345808","369001","493904","1","1","0","0","0","1","0","0","0","1","1.0"
"2802352","6.79","0.0","9","11","2.677777778","32.8745456","98345808","369001","493904","1","1","0","0","0","0","1","0","0","1","1.0"
"1373410","6.79","0.0","9","12","2.929166667","32.8745456","98345808","369001","493904","1","1","0","0","0","0","0","1","0","1","1.0"
"8228082","1.94","0.0","13","17","3.333333333","32.8745456","98345808","369001","493904","1","1","0","0","0","0","0","1","0","1","1.0"
"4210867","6.81","1.33","8","14","5.423333333","32.8745456","98345808","369001","493904","1","1","1","0","0","0","0","0","0","1","1.0"
"4946723","0.66","0.0","16","18","2.707777778","32.8745456","98345808","369001","493904","1","1","1","0","0","0","0","0","0","1","1.0"
"5386466","6.43","0.0","9","11","1.992777778","32.8745456","98345808","369001","493904","1","1","0","0","1","0","0","0","0","1","1.0"
"3477642","1.54","0.0","14","15","1.068333333","32.8745456","98345808","369001","493904","1","1","0","0","1","0","0","0","0","1","1.0"
"3219996","6.42","0.0","9","11","1.99","32.8745456","98345808","369001","493904","1","1","0","0","0","1","0","0","0","1","1.0"
"8317801","6.32","0.0","9","10","1.941666667","32.8745456","98345808","369001","493904","1","1","0","0","0","0","1","0","0","1","1.0"
"4677347","3.57","0.0","17","18","1.109722222","32.8745456","98345808","369001","493904","1","1","0","0","0","0","1","0","0","1","1.0"
"1454855","6.28","0.0","8","10","1.953888889","32.8745456","98345808","369001","493904","1","1","1","0","0","0","0","0","0","1","1.0"
"4226564","6.55","0.0","9","11","2.03","32.8745456","98345808","369001","493904","1","1","0","1","0","0","0","0","0","1","1.0"
"6336973","6.75","0.0","9","11","2.449444444","32.8745456","98345808","369001","493904","1","1","0","0","1","0","0","0","0","1","1.0"
"6753611","0.98","0.0","15","15","0.705277778","32.8745456","98345808","369001","493904","1","1","0","0","1","0","0","0","0","1","1.0"
"9253309","6.55","0.0","9","11","2.028888889","32.8745456","98345808","369001","493904","1","1","0","0","0","1","0","0","0","1","1.0"
"4838525","1.18","0.0","15","16","1.068333333","32.8745456","98345808","369001","493904","1","1","0","0","0","1","0","0","0","1","1.0"
"6361404","6.73","0.0","10","13","2.624722222","34.282638","98345808","582873","461655","1","3","0","0","0","0","0","1","0","1","0.0"
"8126854","1.4","0.0","14","15","1.830555556","34.282638","98345808","582873","461655","1","3","0","0","0","0","0","1","0","1","0.0"
"3465339","6.92","0.0","10","13","3.4625","34.282638","98345808","582873","461655","1","3","0","0","0","0","0","0","1","1","0.0"
"3039878","6.81","0.0","9","11","2.269722222","32.8745456","98345808","369001","493904","1","1","1","0","0","0","0","0","0","1","1.0"
"2829100","6.4","0.0","8","10","1.981666667","32.8745456","98345808","369001","493904","1","1","0","1","0","0","0","0","0","1","1.0"
"5424193","6.75","0.0","8","12","3.365555556","32.8745456","98345808","369001","493904","1","1","0","0","1","0","0","0","0","1","1.0"
"9030693","6.9","0.0","8","11","2.467222222","32.8745456","98345808","369001","493904","1","1","0","0","0","1","0","0","0","1","1.0"
"6368116","6.82","0.0","8","11","2.400277778","32.8745456","98345808","369001","493904","1","1","0","0","0","0","1","0","0","1","1.0"
"5086690","1.94","0.0","17","18","1.204722222","32.8745456","98345808","369001","493904","1","1","0","0","0","0","1","0","0","1","1.0"
"5287888","6.69","0.0","8","11","2.112222222","32.8745456","98345808","369001","493904","1","1","1","0","0","0","0","0","0","1","1.0"
"6572911","6.53","0.0","9","11","2.021111111","32.8745456","98345808","369001","493904","1","1","0","1","0","0","0","0","0","1","1.0"
"6226395","6.82","0.0","8","11","2.442222222","32.8745456","98345808","369001","493904","1","1","0","0","1","0","0","0","0","1","1.0"
"3775165","6.84","0.0","8","11","2.9475","32.8745456","98345808","369001","493904","1","1","0","0","0","1","0","0","0","1","1.0"
"5144808","6.81","0.5","8","13","4.476666667","32.8745456","98345808","369001","493904","1","1","0","0","0","0","1","0","0","1","1.0"
"6948564","6.7","0.0","9","12","2.0975","32.8745456","98345808","369001","493904","1","1","0","0","0","0","0","1","0","1","1.0"
"2013384","6.76","0.0","8","11","2.128055556","32.8745456","98345808","369001","493904","1","1","0","1","0","0","0","0","0","1","1.0"
"8760549","1.35","0.0","15","17","2.164444444","32.8745456","98345808","369001","493904","1","1","0","1","0","0","0","0","0","1","1.0"
"1319514","6.76","0.0","9","11","2.653055556","32.8745456","98345808","369001","493904","1","1","0","0","1","0","0","0","0","1","1.0"
"5274467","6.8","0.0","9","11","2.338333333","32.8745456","98345808","369001","493904","1","1","0","0","0","1","0","0","0","1","1.0"
"8283235","6.75","0.0","9","11","2.304722222","32.8745456","98345808","369001","493904","1","1","0","0","0","0","1","0","0","1","1.0"
"7783255","3.53","0.0","9","11","1.093333333","32.8745456","98345808","369001","493904","1","1","0","0","0","0","0","1","0","1","1.0"
"4665794","5.22","0.0","11","13","2.055555556","32.8745456","98345808","369001","493904","1","1","0","0","0","0","0","1","0","1","1.0"
"8723723","6.78","0.0","8","11","2.490833333","32.8745456","98345808","369001","493904","1","1","1","0","0","0","0","0","0","1","1.0"
"6083500","6.82","0.0","9","11","2.695277778","32.8745456","98345808","369001","493904","1","1","0","1","0","0","0","0","0","1","1.0"
"8989382","6.52","0.0","10","13","2.139722222","32.8745456","98345808","369001","493904","1","1","0","0","1","0","0","0","0","1","1.0"
"7213916","6.79","0.0","8","11","2.579166667","32.8745456","98345808","369001","493904","1","1","0","0","0","1","0","0","0","1","1.0"
"8696724","6.76","0.0","9","11","2.681666667","32.8745456","98345808","369001","493904","1","1","0","0","0","0","1","0","0","1","1.0"
"1130851","6.71","0.0","8","11","2.091666667","32.8745456","98345808","369001","493904","1","1","1","0","0","0","0","0","0","1","1.0"
"2791051","6.7","0.0","8","11","2.293333333","32.8745456","98345808","369001","493904","1","1","0","1","0","0","0","0","0","1","1.0"
"6830657","6.77","0.0","8","12","3.055","32.8745456","98345808","369001","493904","1","1","0","0","1","0","0","0","0","1","1.0"
"1763182","6.78","0.0","9","11","2.400833333","32.8745456","98345808","369001","493904","1","1","0","0","0","1","0","0","0","1","1.0"
"6561087","6.79","0.0","8","11","2.869166667","32.8745456","98345808","369001","493904","1","1","0","0","0","0","1","0","0","1","1.0"
"6335334","4.14","0.0","15","18","2.740555556","32.8745456","98345808","955429","493904","1","1","0","0","0","0","1","0","0","1","1.0"
"1383996","6.94","0.0","10","13","2.301944444","33.7569336","98345808","250527","976902","1","3","0","0","0","0","0","1","0","1","1.0"
"4549408","6.77","0.0","9","12","3.031944444","32.8745456","98345808","369001","493904","1","1","1","0","0","0","0","0","0","1","1.0"
"3254926","6.8","0.0","9","11","2.595833333","32.8745456","98345808","369001","493904","1","1","0","1","0","0","0","0","0","1","1.0"
"3407937","6.73","0.5","8","13","4.054722222","32.8745456","98345808","369001","493904","1","1","0","0","1","0","0","0","0","1","1.0"
"4407891","6.71","0.0","9","11","2.1175","32.8745456","98345808","369001","493904","1","1","0","0","0","1","0","0","0","1","1.0"
"7603255","6.78","0.0","8","11","2.145","32.8745456","98345808","369001","493904","1","1","0","0","0","0","1","0","0","1","1.0"
"8495947","6.42","0.0","9","11","1.973333333","32.8745456","98345808","369001","493904","1","1","0","0","0","0","0","1","0","1","1.0"
"7721432","2.31","0.0","15","17","2.496388889","32.8745456","98345808","369001","493904","1","1","0","0","0","0","0","1","0","1","1.0"
"6635627","6.78","0.0","8","11","2.427777778","32.8745456","98345808","369001","493904","1","1","1","0","0","0","0","0","0","1","1.0"
"2553589","1.54","0.0","17","18","0.953611111","32.8745456","98345808","369001","493904","1","1","1","0","0","0","0","0","0","1","1.0"
"2939024","6.81","0.0","9","11","2.765277778","32.8745456","98345808","369001","493904","1","1","0","1","0","0","0","0","0","1","1.0"
"9628154","6.88","0.0","9","11","2.252222222","32.8745456","98345808","369001","493904","1","1","0","0","1","0","0","0","0","1","1.0"
"6517212","6.84","0.0","8","11","2.275","32.8745456","98345808","369001","493904","1","1","0","0","0","1","0","0","0","1","1.0"
"6074874","6.83","0.0","8","12","3.516111111","32.8745456","98345808","369001","493904","1","1","1","0","0","0","0","0","0","1","1.0"
"3598945","6.89","0.0","9","11","2.371944444","32.8745456","98345808","369001","493904","1","1","0","1","0","0","0","0","0","1","1.0"
"7984433","6.72","0.0","9","11","2.564166667","32.8745456","98345808","369001","493904","1","1","0","0","1","0","0","0","0","1","1.0"
"7300446","0.89","0.0","15","17","2.108333333","32.8745456","98345808","369001","493904","1","1","0","0","1","0","0","0","0","1","1.0"
"9893797","6.8","0.0","8","11","2.430555556","32.8745456","98345808","369001","493904","1","1","1","0","0","0","0","0","0","1","1.0"
"4788786","6.82","0.0","9","12","3.713333333","32.8745456","98345808","369001","493904","1","1","0","1","0","0","0","0","0","1","1.0"
"2921246","6.84","0.0","9","11","2.309722222","32.8745456","98345808","369001","493904","1","1","0","0","1","0","0","0","0","1","1.0"
"8841642","6.85","0.0","8","12","3.1525","32.8745456","98345808","369001","493904","1","1","0","0","0","1","0","0","0","1","1.0"
"7410448","6.79","0.0","9","11","2.528611111","32.8745456","98345808","369001","493904","1","1","0","0","0","0","1","0","0","1","1.0"
"5025613","2.16","0.0","17","18","0.881111111","32.8745456","98345808","369001","493904","1","1","0","0","0","0","1","0","0","1","1.0"
"6927280","5.7","0.0","10","12","1.762222222","33.7569336","98345808","250527","976902","1","3","0","0","0","0","0","1","0","1","1.0"
"3210979","3.61","0.0","13","15","1.900277778","33.7569336","98345808","250527","976902","1","3","0","0","0","0","0","1","0","1","1.0"
"1508482","6.72","0.0","8","11","2.354166667","32.8745456","98345808","369001","493904","1","1","0","1","0","0","0","0","0","1","1.0"
"4981877","1.11","0.0","16","18","2.533611111","32.8745456","98345808","369001","493904","1","1","0","1","0","0","0","0","0","1","1.0"
"9984728","6.76","0.0","8","11","2.923611111","32.8745456","98345808","369001","493904","1","1","0","0","1","0","0","0","0","1","1.0"
"4991173","1.33","0.0","18","18","0.598888889","32.8745456","98345808","369001","493904","1","1","0","0","1","0","0","0","0","1","1.0"
"7336039","6.67","0.0","9","11","2.091388889","32.8745456","98345808","369001","493904","1","1","0","0","0","1","0","0","0","1","1.0"
"7983098","6.71","0.0","8","11","2.775833333","32.8745456","98345808","369001","493904","1","1","0","0","0","0","1","0","0","1","1.0"
"8398022","6.69","0.0","10","13","3.576111111","32.8745456","98345808","369001","493904","1","1","0","0","0","0","0","1","0","1","1.0"
"6551574","6.77","0.0","9","11","2.443611111","32.8745456","98345808","369001","493904","1","1","1","0","0","0","0","0","0","1","1.0"
"4057047","0.75","0.0","17","18","0.956666667","32.8745456","98345808","369001","493904","1","1","1","0","0","0","0","0","0","1","1.0"
"6955561","6.71","0.0","9","11","2.344166667","32.8745456","98345808","369001","493904","1","1","0","1","0","0","0","0","0","1","1.0"
"3512412","6.73","0.0","9","11","2.764444444","32.8745456","98345808","369001","493904","1","1","0","0","1","0","0","0","0","1","1.0"
"3715890","1.81","0.0","15","15","0.596666667","32.8745456","98345808","955429","493904","1","1","0","0","0","0","1","0","0","1","1.0"
"8003577","5.47","0.0","9","11","1.707222222","32.8745456","98345808","369001","493904","1","1","0","0","0","0","0","1","0","1","1.0"
"6388560","3.42","0.0","11","14","3.037777778","32.8745456","98345808","369001","493904","1","1","0","0","0","0","0","1","0","1","1.0"
"9940649","2.89","0.0","15","17","1.826666667","32.8745456","98345808","369001","493904","1","1","0","0","0","0","0","1","0","1","1.0"
"2446166","6.68","0.0","9","11","2.734444444","32.8745456","98345808","369001","493904","1","1","1","0","0","0","0","0","0","1","1.0"
"8566820","1.07","0.0","18","18","0.433611111","32.8745456","98345808","369001","493904","1","1","1","0","0","0","0","0","0","1","1.0"
"2672015","6.71","0.0","9","11","2.617777778","32.8745456","98345808","369001","493904","1","1","0","1","0","0","0","0","0","1","1.0"
"7860223","6.65","0.0","9","12","3.528055556","32.8745456","98345808","369001","493904","1","1","0","0","1","0","0","0","0","1","1.0"
"5712517","6.73","0.0","8","11","2.151111111","32.8745456","98345808","369001","493904","1","1","0","0","0","1","0","0","0","1","1.0"
"3709561","6.75","0.0","9","11","2.288611111","32.8745456","98345808","369001","493904","1","1","0","0","0","0","1","0","0","1","1.0"
"1534187","6.73","0.0","10","12","2.521111111","32.8745456","98345808","369001","493904","1","1","0","0","0","0","0","1","0","1","1.0"
"4232060","2.06","0.0","14","15","0.701944444","32.8745456","98345808","369001","493904","1","1","0","0","0","0","0","1","0","1","1.0"
"7541830","6.72","0.0","8","11","2.1225","32.8745456","98345808","369001","493904","1","1","1","0","0","0","0","0","0","1","1.0"
"8421214","6.43","0.0","9","11","2.013611111","32.8745456","98345808","369001","493904","1","1","0","1","0","0","0","0","0","1","1.0"
"1242456","1.43","0.0","16","18","2.553611111","32.8745456","98345808","369001","493904","1","1","0","1","0","0","0","0","0","1","1.0"
"1197148","6.43","0.0","9","11","2.000833333","32.8745456","98345808","369001","493904","1","1","0","0","1","0","0","0","0","1","1.0"
"2775340","6.62","0.0","9","11","2.223611111","32.8745456","98345808","369001","493904","1","1","0","0","0","0","1","0","0","1","1.0"
"8383410","0.94","0.0","17","18","0.321111111","32.8745456","98345808","369001","493904","1","1","0","0","0","0","1","0","0","1","1.0"
"5487447","6.2","0.0","9","11","1.909166667","32.8745456","98345808","369001","493904","1","1","0","0","0","0","0","1","0","1","1.0"
"8483022","1.12","0.0","15","17","1.999166667","32.8745456","98345808","369001","493904","1","1","0","0","0","0","0","1","0","1","1.0"
"5852011","7.41","0.0","13","15","2.481666667","5.135871","81375624","369001","493904","0","1","0","0","0","0","0","1","0","1","1.0"
"5232798","1.54","0.0","16","17","1.0025","5.135871","81375624","369001","493904","0","1","0","0","0","0","0","1","0","1","1.0"
"7056392","3.71","0.0","12","14","1.400833333","5.135871","81375624","369001","493904","0","1","1","0","0","0","0","0","0","1","1.0"
"5501119","3.22","0.0","15","17","1.204722222","5.135871","81375624","369001","493904","0","1","1","0","0","0","0","0","0","1","1.0"
"4164829","3.47","0.0","12","14","1.38","5.135871","81375624","369001","493904","0","1","0","1","0","0","0","0","0","1","1.0"
"4597427","1.92","0.0","15","16","1.160833333","5.135871","81375624","369001","493904","0","1","0","1","0","0","0","0","0","1","1.0"
"6886213","4.13","0.0","12","14","1.708055556","5.135871","81375624","369001","493904","0","1","0","0","1","0","0","0","0","1","1.0"
"4079161","1.11","0.0","15","16","1.098333333","5.135871","81375624","369001","493904","0","1","0","0","1","0","0","0","0","1","1.0"
"6368480","3.83","0.0","12","13","1.565","5.135871","81375624","369001","493904","0","1","0","0","0","1","0","0","0","1","1.0"
"3798654","2.53","0.0","15","16","1.161944444","5.135871","81375624","369001","493904","0","1","0","0","0","1","0","0","0","1","1.0"
"6497884","3.98","0.0","12","14","1.537777778","5.135871","81375624","369001","493904","0","1","0","0","0","0","1","0","0","1","1.0"
"8057442","2.39","0.0","15","16","0.974166667","5.135871","81375624","955429","493904","0","1","0","0","0","0","1","0","0","1","1.0"
"4208097","4.73","0.0","13","14","1.741944444","5.135871","81375624","369001","493904","0","1","1","0","0","0","0","0","0","1","1.0"
"7055557","5.5","0.0","14","17","3.343888889","5.135871","81375624","369001","493904","0","1","0","1","0","0","0","0","0","1","1.0"
"9621587","7.56","0.0","13","16","3.233888889","5.135871","81375624","955429","493904","0","1","0","0","0","1","0","0","0","1","1.0"
"6161317","0.0","0.0","13","13","0.037222222","32.8745456","81375624","955429","493904","0","1","0","0","0","0","1","0","0","1","1.0"
"3911099","6.82","0.0","13","15","2.712777778","5.135871","81375624","955429","493904","0","1","1","0","0","0","0","0","0","1","1.0"
"2117402","8.58","0.0","12","15","3.32","5.135871","81375624","955429","493904","0","1","0","1","0","0","0","0","0","1","1.0"
"4838297","8.51","0.0","12","16","3.569166667","5.135871","81375624","955429","493904","0","1","0","0","1","0","0","0","0","1","1.0"
"4321758","6.82","0.0","13","15","2.116111111","5.135871","81375624","369001","493904","0","1","0","0","0","1","0","0","0","1","1.0"
"7507148","5.11","0.0","13","15","2.114722222","5.135871","81375624","955429","493904","0","1","0","0","0","0","1","0","0","1","1.0"
"5849701","7.66","0.0","12","15","2.611388889","5.135871","81375624","369001","493904","0","1","0","0","0","0","0","1","0","1","1.0"
"5131973","6.68","0.0","13","17","3.323055556","5.135871","81375624","955429","493904","0","1","1","0","0","0","0","0","0","1","1.0"
"2048843","7.67","0.0","13","16","3.676944444","5.135871","81375624","955429","493904","0","1","0","1","0","0","0","0","0","1","1.0"
"9688410","5.31","0.0","13","14","1.841944444","5.135871","81375624","955429","493904","0","1","0","0","1","0","0","0","0","1","1.0"
"6230648","2.45","0.0","15","17","1.461388889","5.135871","81375624","369001","493904","0","1","0","0","1","0","0","0","0","1","1.0"
"5447686","7.34","0.0","12","16","3.374444444","5.135871","81375624","955429","493904","0","1","0","0","0","1","0","0","0","1","1.0"
"2476249","5.25","0.0","13","17","3.729166667","5.135871","81375624","369001","493904","0","1","1","0","0","0","0","0","0","1","1.0"
"3029915","5.5","0.0","13","15","2.090555556","5.135871","81375624","955429","493904","0","1","0","1","0","0","0","0","0","1","1.0"
"3900808","8.98","0.0","12","15","3.219166667","5.135871","81375624","369001","493904","0","1","0","0","1","0","0","0","0","1","1.0"
"5898254","6.14","0.0","12","16","3.697222222","5.135871","81375624","369001","493904","0","1","0","0","0","1","0","0","0","1","1.0"
"8100085","7.63","0.0","13","15","2.533611111","5.135871","81375624","369001","493904","0","1","0","0","0","0","1","0","0","1","1.0"
"9065891","5.51","0.0","13","15","2.504444444","5.135871","81375624","369001","493904","0","1","1","0","0","0","0","0","0","1","1.0"
"6966078","3.48","0.0","12","14","1.420555556","5.135871","81375624","955429","493904","0","1","0","1","0","0","0","0","0","1","1.0"
"1502872","4.92","0.0","13","16","3.604444444","5.135871","81375624","369001","493904","0","1","0","0","1","0","0","0","0","1","1.0"
"1215837","3.74","0.0","13","15","2.7025","5.135871","81375624","955429","493904","0","1","0","0","0","1","0","0","0","1","1.0"
"5680482","5.42","0.0","12","14","1.985833333","5.135871","81375624","955429","493904","0","1","0","0","0","0","1","0","0","1","1.0"
"6567245","3.13","0.0","13","15","2.069444444","5.135871","81375624","955429","493904","0","1","1","0","0","0","0","0","0","1","1.0"
"3602992","3.63","0.0","9","12","2.354166667","5.135871","81375624","955429","493904","0","1","0","1","0","0","0","0","0","1","1.0"
"2757283","5.87","0.0","13","15","2.578888889","5.135871","81375624","955429","493904","0","1","0","0","1","0","0","0","0","1","1.0"
"8090940","8.23","0.0","12","15","2.894166667","5.135871","81375624","955429","493904","0","1","0","0","0","1","0","0","0","1","1.0"
"7685140","5.52","0.0","13","16","2.900277778","5.135871","81375624","955429","493904","0","1","0","0","0","0","1","0","0","1","1.0"
"8406361","4.75","0.0","12","14","2.053055556","5.135871","81375624","955429","493904","0","1","0","0","0","0","0","0","1","1","1.0"
"5782964","6.23","0.5","12","16","4.071388889","5.135871","81375624","369001","493904","0","1","1","0","0","0","0","0","0","1","1.0"
"7790378","3.59","0.0","12","14","1.601944444","5.135871","81375624","955429","493904","0","1","0","1","0","0","0","0","0","1","1.0"
"7329841","4.19","0.0","13","16","3.071111111","5.135871","81375624","955429","493904","0","1","0","0","1","0","0","0","0","1","1.0"
"4728564","4.94","0.0","13","15","2.260277778","5.135871","81375624","955429","493904","0","1","0","0","0","1","0","0","0","1","1.0"
"6933877","8.27","0.0","12","15","2.746111111","5.135871","81375624","955429","493904","0","1","1","0","0","0","0","0","0","1","1.0"
"7270196","5.26","0.0","12","15","2.866111111","5.135871","81375624","955429","493904","0","1","0","1","0","0","0","0","0","1","1.0"
"7841350","7.39","0.0","15","18","2.806111111","5.135871","81375624","955429","493904","0","1","0","0","1","0","0","0","0","1","1.0"
"8704849","6.65","0.0","12","15","2.923333333","5.135871","81375624","955429","493904","0","1","0","0","0","0","1","0","0","1","1.0"
"4606413","5.27","0.0","13","15","2.665555556","5.135871","81375624","955429","493904","0","1","0","0","0","0","0","1","0","1","1.0"
"2967734","3.49","0.0","15","18","3.47","5.135871","81375624","955429","493904","0","1","1","0","0","0","0","0","0","1","1.0"
"8564410","4.03","0.0","14","15","1.513888889","5.135871","81375624","955429","493904","0","1","0","1","0","0","0","0","0","1","1.0"
"8474234","4.84","0.0","13","14","1.748055556","5.135871","81375624","955429","493904","0","1","0","0","1","0","0","0","0","1","1.0"
"4530796","2.8","0.0","15","18","2.745833333","5.135871","81375624","955429","493904","0","1","0","0","1","0","0","0","0","1","1.0"
"6947251","6.1","0.0","13","15","2.599722222","5.135871","81375624","955429","493904","0","1","0","0","0","1","0","0","0","1","1.0"
"1296682","4.33","0.0","13","15","2.468055556","5.135871","81375624","955429","493904","0","1","0","0","0","0","1","0","0","1","1.0"
"5546072","2.52","0.0","13","14","1.336666667","5.135871","81375624","955429","493904","0","1","0","0","0","0","0","0","1","1","1.0"
"4893331","2.52","0.0","15","17","1.485555556","5.135871","81375624","955429","493904","0","1","0","0","0","0","0","0","1","1","1.0"
"6490714","5.0","0.0","13","15","2.013611111","5.135871","81375624","955429","493904","0","1","1","0","0","0","0","0","0","1","1.0"
"9483217","5.14","0.0","14","17","2.108888889","5.135871","81375624","955429","493904","0","1","0","1","0","0","0","0","0","1","1.0"
"6204223","6.49","0.0","14","17","2.808888889","5.135871","81375624","955429","493904","0","1","0","0","1","0","0","0","0","1","1.0"
"7739584","6.54","0.0","12","16","3.823055556","5.135871","81375624","955429","493904","0","1","0","0","0","1","0","0","0","1","1.0"
"2509133","4.08","0.0","13","15","2.531944444","5.135871","81375624","955429","493904","0","1","0","0","0","0","1","0","0","1","1.0"
"8952693","5.97","0.0","14","17","2.249722222","5.135871","81375624","955429","493904","0","1","0","1","0","0","0","0","0","1","1.0"
"4318935","3.56","0.0","13","14","1.135833333","5.135871","81375624","955429","493904","0","1","0","0","1","0","0","0","0","1","1.0"
"1058719","3.34","0.0","15","17","1.488055556","5.135871","81375624","955429","493904","0","1","0","0","1","0","0","0","0","1","1.0"
"5770383","4.33","0.0","15","18","2.586666667","5.135871","81375624","955429","493904","0","1","0","0","0","1","0","0","0","1","1.0"
"9143422","5.16","0.0","14","18","3.871388889","5.135871","81375624","955429","493904","0","1","0","0","0","0","1","0","0","1","1.0"
"8127201","8.29","0.0","13","17","3.913888889","5.135871","81375624","369001","493904","0","1","0","0","0","0","0","0","1","1","1.0"
"6271703","5.83","0.0","13","15","2.703055556","5.135871","81375624","955429","493904","0","1","1","0","0","0","0","0","0","1","1.0"
"2682313","4.38","0.0","12","15","2.901111111","5.135871","81375624","955429","493904","0","1","0","0","1","0","0","0","0","1","1.0"
"8928652","5.86","0.0","12","15","2.783055556","5.135871","81375624","955429","493904","0","1","0","0","0","1","0","0","0","1","1.0"
"3363309","6.47","0.0","12","15","3.208888889","5.135871","81375624","955429","493904","0","1","1","0","0","0","0","0","0","1","1.0"
"2459300","3.35","0.0","12","14","2.257777778","5.135871","81375624","955429","493904","0","1","0","1","0","0","0","0","0","1","1.0"
"7049885","2.21","0.0","15","17","1.249722222","5.135871","81375624","955429","493904","0","1","0","1","0","0","0","0","0","1","1.0"
"3319802","4.31","0.0","13","14","1.727222222","5.135871","81375624","369001","493904","0","1","0","0","1","0","0","0","0","1","1.0"
"7782206","4.11","0.0","15","18","2.762777778","5.135871","81375624","955429","493904","0","1","0","0","1","0","0","0","0","1","1.0"
"1183559","6.89","0.0","13","15","2.592777778","5.135871","81375624","369001","493904","0","1","0","0","0","1","0","0","0","1","1.0"
"8017360","4.5","0.0","15","18","2.511111111","5.135871","81375624","369001","493904","0","1","0","0","0","0","0","1","0","1","1.0"
"3596356","4.77","0.0","13","15","2.712777778","5.135871","81375624","369001","493904","0","1","0","0","0","0","0","0","1","1","1.0"
"3156957","4.74","0.0","13","15","2.048333333","5.135871","81375624","369001","493904","0","1","1","0","0","0","0","0","0","1","1.0"
"6885772","3.39","0.0","12","14","2.073888889","5.135871","81375624","369001","493904","0","1","0","1","0","0","0","0","0","1","1.0"
"7297546","5.58","0.0","15","18","2.626944444","5.135871","81375624","955429","493904","0","1","0","1","0","0","0","0","0","1","1.0"
"9548643","3.9","0.0","13","15","2.685555556","5.135871","81375624","955429","493904","0","1","0","0","1","0","0","0","0","1","1.0"
"2645754","2.99","0.0","13","14","1.5525","5.135871","81375624","955429","493904","0","1","0","0","0","1","0","0","0","1","1.0"
"7504369","4.0","0.0","15","18","2.841111111","5.135871","81375624","955429","493904","0","1","0","0","0","1","0","0","0","1","1.0"
"7176540","3.17","0.0","13","15","2.091666667","5.135871","81375624","955429","493904","0","1","1","0","0","0","0","0","0","1","1.0"
"7410623","5.83","0.0","13","15","1.908611111","5.135871","81375624","955429","493904","0","1","0","0","0","1","0","0","0","1","1.0"
"9100549","4.55","0.0","13","16","3.267222222","5.135871","81375624","955429","493904","0","1","0","0","0","0","1","0","0","1","1.0"
"2978966","4.43","0.0","13","15","2.452222222","5.135871","81375624","955429","493904","0","1","1","0","0","0","0","0","0","1","1.0"
"3179906","2.53","0.0","13","14","1.027777778","5.135871","81375624","955429","493904","0","1","0","1","0","0","0","0","0","1","1.0"
